BorrowerID,LoanDate,LoanAmount,InterestRate,LoanTermMonths,CreditScore,AnnualIncome,DebtToIncomeRatio,EmploymentLengthYears,HomeOwnership,Purpose,MonthlyPayment,OpenAccounts,TotalAccounts,MonthsSinceLastDelinquency,RevolvingUtilization,HasBankruptcies,HasTaxLiens,State,Age,EducationLevel,MaritalStatus,NumberOfDependents,TimeAtCurrentAddressMonths,Defaulted
1751,2021-05-30,45716,0.12087543659722706,36,849,82157,0.5829972472787313,16,Own,Debt Consolidation,124,14,25,19.0,0.09774648313960244,0,0,FL,26,Associate's,Widowed,4,122,0
1752,2023-01-27,11207,0.11056597779574845,48,583,154288,0.5558866409193497,7,Own,Business,607,10,12,27.0,0.6253925204303068,0,0,MI,24,PhD,Widowed,4,7,0
1753,2021-01-31,22793,0.19617592466444156,12,586,173144,0.5745852525538152,0,Mortgage,Home Improvement,197,13,17,27.0,0.422004805848588,0,0,TX,28,Bachelor's,Married,4,39,0
1754,2020-02-08,3092,0.19014510425685277,12,806,113778,0.5128792288084841,19,Own,Other,1391,9,19,5.0,0.26609609240954823,0,0,NY,45,Associate's,Divorced,1,185,0
1755,2023-07-18,29220,0.16780401819618232,60,837,150016,0.27582386705695217,6,Rent,Debt Consolidation,761,4,28,13.0,0.4407494003715766,0,0,OH,43,Bachelor's,Married,4,115,1
1756,2022-06-05,19514,0.23773296265867447,60,653,144288,0.5529382110481003,8,Own,Home Improvement,1516,5,17,54.0,0.8441400020651998,0,0,MI,33,Bachelor's,Married,3,110,0
1757,2022-03-07,39010,0.1199708768361709,24,727,188204,0.5908422529685244,11,Mortgage,Other,1887,3,22,34.0,0.9270794050436362,0,0,NC,56,Bachelor's,Widowed,0,65,0
1758,2020-06-05,9549,0.09876038754203592,60,763,130573,0.2750356561374765,8,Own,Credit Card Refinancing,1719,5,5,46.0,0.4874761446534416,0,0,CA,38,Bachelor's,Single,2,231,1
1759,2023-01-03,23031,0.1811806626196799,24,722,140730,0.23027798299322447,19,Rent,Home Improvement,1408,8,2,57.0,0.5667529151128025,0,0,OH,24,Master's,Single,4,25,0
1760,2022-06-02,6185,0.0897628121874806,12,620,168933,0.37345814639111063,2,Own,Credit Card Refinancing,783,8,15,,0.2571999303398729,0,0,CA,32,High School,Single,1,31,1
1761,2023-02-27,16271,0.11300210143668493,24,672,84186,0.193576096299465,3,Own,Debt Consolidation,1856,14,13,18.0,0.5136003786371193,0,0,IL,27,Bachelor's,Single,2,86,0
1762,2022-08-31,6776,0.09492048801497698,24,503,24960,0.11631211070319011,9,Own,Business,1232,8,25,56.0,0.7481196069352322,0,0,CA,64,Associate's,Single,1,138,0
1763,2023-01-12,13449,0.06383071354370025,36,841,38781,0.5729155855579349,3,Own,Debt Consolidation,126,6,11,,0.4921372636561695,0,0,TX,57,Associate's,Widowed,2,210,0
1764,2022-11-11,25297,0.2154997483271347,60,627,51126,0.5628703162207096,8,Mortgage,Home Improvement,1881,1,29,12.0,0.3020729007891697,0,0,GA,38,Associate's,Single,2,77,0
1765,2022-04-28,41591,0.10090810858433225,24,609,173650,0.18132692688106053,0,Rent,Credit Card Refinancing,154,11,20,7.0,0.5820343472249591,0,0,FL,43,High School,Married,0,200,0
1766,2023-11-06,16717,0.14460550066860414,12,536,126034,0.30387012346485975,4,Rent,Credit Card Refinancing,1256,10,5,17.0,0.9466560308858446,0,0,CA,22,High School,Widowed,2,137,0
1767,2022-01-17,41123,0.05866305465086239,48,570,37883,0.5155181566363428,8,Rent,Other,1175,12,21,53.0,0.8879838539831117,0,0,CA,65,Associate's,Married,3,122,0
1768,2022-09-15,40233,0.18986789325052864,24,788,49782,0.43050014941042647,4,Own,Debt Consolidation,1616,6,22,34.0,0.7692423791754562,0,0,GA,24,Master's,Single,3,207,0
1769,2020-01-21,46505,0.11611220046125817,60,530,76387,0.297393754585357,5,Rent,Debt Consolidation,1888,12,4,22.0,0.27620963266520904,0,0,GA,37,High School,Divorced,3,8,0
1770,2020-10-29,47092,0.198947345565842,36,767,168051,0.47208549859140947,18,Mortgage,Home Improvement,880,11,26,49.0,0.2415595072164014,0,0,FL,56,High School,Single,1,97,0
1771,2022-05-18,11350,0.13248061209357323,12,510,53746,0.5485236941050955,7,Own,Credit Card Refinancing,397,10,5,51.0,0.8385371897975978,0,0,FL,35,Master's,Widowed,0,227,0
1772,2020-03-24,31622,0.08915112128112493,36,843,86266,0.563079165262934,9,Own,Home Improvement,1522,7,27,25.0,0.18131747608210236,0,0,MI,28,Bachelor's,Married,1,19,0
1773,2023-11-11,36323,0.1526350164564072,48,827,20056,0.28942480596109454,10,Rent,Home Improvement,1714,14,16,40.0,0.6056113074866436,0,0,NY,47,High School,Divorced,4,30,0
1774,2023-07-04,3951,0.07610091192748797,24,531,51457,0.18678034003640945,12,Own,Credit Card Refinancing,1141,9,12,37.0,0.4389299435829642,0,0,NY,64,Associate's,Divorced,3,9,0
1775,2021-07-23,18622,0.13810783197459894,24,556,153315,0.5564194290969876,19,Own,Home Improvement,917,12,17,19.0,0.46798646729239823,0,0,PA,69,Associate's,Divorced,0,83,0
1776,2022-07-22,5727,0.11346109548409732,60,665,152773,0.14627772293051414,3,Rent,Credit Card Refinancing,1893,8,28,1.0,0.4545434025275408,0,0,GA,52,Master's,Married,3,47,0
1777,2023-03-31,39454,0.23239191683992666,24,687,93839,0.46084419561408185,10,Mortgage,Home Improvement,954,11,5,25.0,0.8999501467236601,0,0,OH,45,Associate's,Widowed,0,174,0
1778,2023-04-01,37469,0.06218574434414399,12,841,100636,0.17024865743040082,11,Mortgage,Business,1742,12,7,56.0,0.08709425089545497,0,0,OH,40,PhD,Divorced,1,90,0
1779,2022-10-05,36548,0.18880348282114842,48,518,127697,0.29469342733384607,4,Rent,Home Improvement,658,8,9,35.0,0.7829014494560986,1,0,TX,58,Associate's,Married,1,1,0
1780,2022-03-03,24782,0.08655023319748718,36,615,86483,0.3057778732725137,9,Mortgage,Home Improvement,1369,7,14,24.0,0.8350126715752834,0,0,NY,22,Master's,Married,3,131,0
1781,2022-03-02,29454,0.11380901486644797,48,683,40505,0.1793789575560417,6,Mortgage,Business,602,2,24,29.0,0.9428771471534901,0,0,MI,46,Master's,Single,2,162,0
1782,2023-07-18,3368,0.1331028126124132,24,769,157625,0.561340717003306,8,Mortgage,Debt Consolidation,1212,1,21,17.0,0.4525999549377113,0,0,OH,31,Master's,Married,0,153,0
1783,2021-05-06,16592,0.23160301787499485,36,532,53525,0.10133408400464314,8,Own,Credit Card Refinancing,302,2,5,6.0,0.5000651918869167,0,0,FL,39,PhD,Widowed,4,158,0
1784,2020-07-26,23173,0.09851565321476503,60,509,116008,0.5469042716083153,9,Own,Other,1045,6,6,26.0,0.9612945211409166,0,0,CA,63,High School,Widowed,2,1,1
1785,2022-12-19,34204,0.06826176050893405,48,579,64348,0.5419146617377427,9,Own,Business,339,13,11,10.0,0.458451060949163,0,0,CA,22,Bachelor's,Divorced,1,123,0
1786,2021-03-05,36596,0.11373792079810473,36,691,27273,0.2584818268490008,1,Mortgage,Debt Consolidation,589,2,6,36.0,0.5035484729762578,0,0,FL,50,Associate's,Married,0,146,0
1787,2022-09-11,35324,0.07093519410710668,36,819,84236,0.45214213493963773,3,Own,Home Improvement,1903,10,13,7.0,0.332254318189384,0,0,IL,34,High School,Married,2,161,0
1788,2023-08-25,47132,0.07571929719211051,36,689,154607,0.22640445564915776,7,Mortgage,Debt Consolidation,1136,4,2,10.0,0.031627450684649894,0,0,IL,25,Master's,Single,4,137,0
1789,2021-06-03,24864,0.16477011959500534,12,567,169749,0.4793867811269692,13,Rent,Business,748,10,25,23.0,0.43305455176149266,0,0,CA,33,High School,Single,2,135,0
1790,2021-08-13,48829,0.062180386619898664,48,847,127157,0.38055987089387167,16,Mortgage,Home Improvement,1438,3,11,29.0,0.6550913108473859,0,0,TX,69,High School,Married,4,30,0
1791,2022-11-16,31750,0.05618617627871321,36,624,20908,0.25011272712382915,12,Own,Debt Consolidation,784,6,6,29.0,0.6899459106135571,0,1,PA,40,PhD,Married,1,77,0
1792,2020-07-17,11576,0.19288282029409956,48,835,128352,0.30011737681882733,17,Mortgage,Other,1865,12,20,51.0,0.006508646884609504,0,0,MI,47,Master's,Married,0,81,0
1793,2021-01-21,17566,0.12232941896820891,36,558,115967,0.44494436611920174,17,Own,Credit Card Refinancing,1321,12,20,51.0,0.8010527747728287,0,0,OH,65,Master's,Single,1,13,0
1794,2020-12-14,8190,0.07507506984677466,60,596,108989,0.5530487248218915,12,Own,Credit Card Refinancing,342,13,21,14.0,0.49241561412854695,0,0,CA,59,Associate's,Single,0,13,0
1795,2022-08-17,24071,0.10072255417194165,60,774,55079,0.16536325828363732,7,Rent,Business,606,14,13,55.0,0.5207453613861929,0,0,GA,37,Associate's,Widowed,2,42,0
1796,2021-11-23,39333,0.17841730147047982,60,648,131889,0.3856819848345786,11,Rent,Home Improvement,1166,8,24,34.0,0.9617436881703674,0,0,FL,65,Associate's,Divorced,1,124,0
1797,2021-01-12,16369,0.10510731342817024,24,777,69323,0.22686459972855874,0,Own,Home Improvement,1453,11,17,38.0,0.2844611586558179,0,0,NC,46,Associate's,Divorced,0,230,0
1798,2022-06-17,25035,0.1489042250240816,36,764,196392,0.5006861249377296,19,Mortgage,Credit Card Refinancing,1914,6,6,23.0,0.7616519889681673,0,0,PA,31,High School,Divorced,4,101,0
1799,2022-07-04,2589,0.07433906134533445,24,508,109909,0.13511865293474054,17,Rent,Debt Consolidation,1714,2,18,7.0,0.5747762456722708,0,0,CA,58,High School,Divorced,0,202,0
1800,2021-06-10,26235,0.16761872752108942,48,782,66105,0.4444778950855849,2,Rent,Home Improvement,1552,5,15,42.0,0.7007984615580384,0,0,NY,49,Associate's,Single,1,78,1
1801,2023-03-22,1159,0.11321553676865281,24,772,181236,0.1874730068455149,11,Own,Other,1914,11,13,41.0,0.4178174517811243,0,0,TX,49,Associate's,Single,1,191,0
1802,2022-01-03,13145,0.1753936869057433,48,800,152957,0.39819270920161465,18,Mortgage,Other,1867,13,14,19.0,0.2792075389642684,0,0,NY,46,Associate's,Married,2,107,0
1803,2020-07-24,16373,0.21167897646080458,48,507,21049,0.517846293596346,12,Rent,Home Improvement,712,6,22,40.0,0.5461259523689345,0,0,MI,46,Bachelor's,Widowed,4,197,0
1804,2021-03-30,32921,0.1723292838779985,48,707,73281,0.4775403310608398,9,Rent,Home Improvement,261,9,15,46.0,0.37494114635264697,0,0,OH,33,Associate's,Widowed,0,36,0
1805,2023-07-20,40323,0.10914951251900414,24,624,63271,0.4764714438418186,14,Mortgage,Credit Card Refinancing,755,6,6,25.0,0.22291117882966394,0,0,CA,29,Bachelor's,Divorced,1,35,0
1806,2023-06-13,17237,0.10114874030966009,36,622,86697,0.35892265609345264,19,Rent,Business,1058,10,23,51.0,0.8392361481137625,0,0,NC,57,Associate's,Married,0,174,1
1807,2021-06-04,42971,0.11548419174668961,24,532,56534,0.5453727959248607,1,Mortgage,Credit Card Refinancing,720,5,24,23.0,0.47583159500129124,0,0,NY,60,Master's,Married,3,173,0
1808,2022-10-13,9244,0.08292410264730098,36,500,113034,0.394052599120999,18,Own,Business,1558,1,6,21.0,0.8473157411908994,0,0,FL,45,PhD,Single,4,56,0
1809,2022-08-13,15743,0.08623437017000402,36,703,78097,0.5587589842747853,2,Rent,Other,1356,10,28,4.0,0.4740315823689203,0,0,GA,44,High School,Married,4,87,1
1810,2021-12-26,32566,0.2081382203800336,48,505,45037,0.37326122891620883,13,Own,Business,210,5,19,14.0,0.5567976977124081,0,0,TX,58,Master's,Widowed,3,5,0
1811,2022-10-10,47101,0.126946515301489,24,796,187079,0.3529827815100015,6,Mortgage,Credit Card Refinancing,1033,5,15,35.0,0.9952802413139549,0,0,NC,32,PhD,Widowed,4,172,0
1812,2021-05-15,47109,0.13719903611411718,36,504,47278,0.21117650960515724,7,Own,Home Improvement,1355,6,19,36.0,0.9515042120351598,0,0,OH,38,Bachelor's,Married,3,121,0
1813,2020-04-26,19691,0.16880989311336225,60,579,159344,0.3723933270151025,10,Own,Business,849,7,21,28.0,0.27168987066689065,1,0,MI,49,High School,Single,0,156,0
1814,2021-01-20,34996,0.16793069903030955,36,773,119173,0.1702924156244485,19,Own,Credit Card Refinancing,808,13,2,14.0,0.8686553864492219,0,0,TX,24,Bachelor's,Widowed,3,87,0
1815,2023-09-29,6590,0.06347537430438514,60,676,58294,0.5348451006297728,5,Mortgage,Other,372,13,8,26.0,0.39040348369719324,0,0,TX,23,Bachelor's,Single,2,170,0
1816,2021-08-06,6585,0.21630815726753314,24,837,93277,0.4379459443541467,10,Mortgage,Business,1721,4,18,48.0,0.07124873791039277,0,0,IL,50,High School,Single,3,98,0
1817,2021-01-29,10227,0.08546531064478789,24,820,24694,0.596817724246471,16,Mortgage,Other,906,7,4,54.0,0.5757810148254003,0,0,IL,55,PhD,Widowed,0,159,0
1818,2022-12-23,29278,0.19461432720993377,24,838,78150,0.14604871389526156,9,Mortgage,Other,140,5,11,7.0,0.9770518594542353,0,0,MI,35,High School,Single,4,135,1
1819,2021-12-21,39814,0.20453419762563332,36,635,87470,0.22033637492264344,16,Mortgage,Debt Consolidation,659,6,8,59.0,0.9743136870052852,1,0,IL,54,Associate's,Divorced,2,7,0
1820,2020-03-12,13237,0.19297990681826274,12,524,41556,0.5385793021330696,1,Rent,Business,565,4,28,56.0,0.12646537816246806,0,0,NC,69,Bachelor's,Divorced,3,4,0
1821,2020-09-30,16649,0.16579552931082905,36,824,69086,0.29762704988445887,5,Rent,Credit Card Refinancing,1200,12,29,28.0,0.7712366666178498,0,0,NC,68,Associate's,Divorced,0,108,0
1822,2023-09-05,38713,0.05292179942177658,36,682,169979,0.33315149499094876,4,Rent,Business,1813,8,13,18.0,0.8028330442502074,0,0,PA,39,High School,Married,2,128,0
1823,2020-12-03,8927,0.12207509847263415,48,667,199559,0.5303259436938085,3,Own,Business,589,9,23,30.0,0.36874478431666,0,0,OH,50,High School,Widowed,2,32,0
1824,2023-10-21,46409,0.17096788587251624,48,837,180230,0.36091161247497616,1,Own,Other,1892,2,16,8.0,0.6585951811884713,1,0,MI,23,PhD,Divorced,2,28,0
1825,2021-08-29,49766,0.12749025918450774,36,677,171365,0.19673792470718407,11,Mortgage,Other,216,12,24,9.0,0.4881594782772217,0,0,GA,32,Bachelor's,Single,3,184,0
1826,2020-06-14,47154,0.22269597898256263,60,594,196833,0.5460150577048904,2,Mortgage,Other,533,11,22,36.0,0.22789309770992672,0,0,NC,52,Master's,Divorced,0,4,1
1827,2020-01-11,8016,0.11176045506992308,48,532,119468,0.11553082821151675,5,Rent,Other,1142,4,17,9.0,0.7612642812249876,0,0,PA,34,High School,Single,0,231,0
1828,2023-08-17,15027,0.10870695849173209,36,610,53387,0.5476981338217216,13,Mortgage,Credit Card Refinancing,1093,11,9,53.0,0.2627527078124131,0,0,GA,65,Master's,Widowed,0,109,0
1829,2021-12-29,49688,0.1031995386185316,12,645,191822,0.12526011333616735,7,Own,Home Improvement,1694,8,7,32.0,0.3404477530416592,0,0,NY,47,Bachelor's,Divorced,1,8,0
1830,2022-03-11,25142,0.1165561737921591,60,730,88602,0.4329246823000641,13,Mortgage,Debt Consolidation,295,8,29,24.0,0.19001840491546107,0,0,MI,55,Associate's,Widowed,4,142,0
1831,2020-04-11,47520,0.16148099286283746,24,771,172328,0.13583968983766734,2,Rent,Other,718,9,5,56.0,0.7192713037887043,0,0,GA,31,Bachelor's,Divorced,0,30,0
1832,2023-12-19,24545,0.19140305885451817,36,835,156666,0.4531064929825328,15,Mortgage,Other,1574,3,12,53.0,0.45872405383057935,0,0,NY,33,PhD,Single,1,131,1
1833,2023-11-16,32897,0.18251358354775704,36,537,22460,0.11698566066647545,14,Own,Debt Consolidation,524,1,18,55.0,0.4433732548389332,0,0,GA,43,Master's,Single,1,130,0
1834,2022-02-17,4167,0.21154356399629592,60,634,92356,0.5212288638553938,6,Rent,Other,1517,9,3,3.0,0.6045628668900126,0,0,NY,67,Master's,Married,2,10,1
1835,2020-08-01,45757,0.227182799099485,48,833,74698,0.33297197546499235,14,Mortgage,Home Improvement,1407,1,29,52.0,0.15726344724733732,0,0,TX,52,Associate's,Married,4,70,0
1836,2023-01-16,27917,0.21321580846867028,48,734,121746,0.14672695633443897,12,Own,Business,133,3,7,4.0,0.8981538896257594,0,0,OH,40,Associate's,Married,2,119,0
1837,2021-02-04,23736,0.05378908067487092,48,818,36191,0.45340972250507194,5,Rent,Debt Consolidation,394,3,5,22.0,0.46510895623593096,0,0,NC,66,High School,Divorced,4,71,0
1838,2021-08-10,28990,0.19718359071039776,24,844,104631,0.3446450787518812,14,Rent,Credit Card Refinancing,1106,9,4,38.0,0.36652685868202983,0,0,TX,45,Bachelor's,Widowed,2,144,1
1839,2022-06-07,15087,0.09167991472366632,60,659,30529,0.19547442943772145,16,Own,Debt Consolidation,1374,1,8,54.0,0.12669060890519246,0,0,IL,46,PhD,Divorced,3,70,0
1840,2022-12-05,23440,0.07658560854159653,60,537,52175,0.1078361869443629,3,Mortgage,Home Improvement,1761,7,8,4.0,0.16795420436741426,0,0,NC,56,High School,Single,4,208,0
1841,2021-08-14,36205,0.17769775695982712,48,649,37675,0.30899912986276856,13,Mortgage,Credit Card Refinancing,438,2,17,51.0,0.9203603139138601,0,0,OH,29,Bachelor's,Widowed,1,91,0
1842,2023-08-26,16275,0.11394863908153899,48,807,194230,0.1428146153642678,14,Mortgage,Business,717,7,3,7.0,0.45661703339972226,0,0,NY,26,Associate's,Single,1,120,0
1843,2023-01-14,6276,0.06142343267408865,12,528,66798,0.1470848491236186,11,Rent,Other,1563,1,9,16.0,0.7221839193592607,0,0,IL,43,PhD,Married,4,204,0
1844,2020-04-01,42627,0.07752594687967228,12,643,90910,0.23366477418133844,18,Rent,Debt Consolidation,279,13,16,,0.08051635265853319,0,0,IL,49,Associate's,Single,2,214,0
1845,2021-11-03,41586,0.05018588337399221,36,575,150400,0.4152291486212122,9,Mortgage,Credit Card Refinancing,721,10,28,53.0,0.6434645441264838,0,0,NC,33,Associate's,Divorced,3,207,0
1846,2021-12-14,38496,0.23064472546894146,36,644,177048,0.3649553042804746,5,Rent,Debt Consolidation,1351,10,17,49.0,0.9215191923374212,0,0,NY,54,Master's,Single,3,150,0
1847,2022-07-24,20008,0.05492359676824772,60,728,98678,0.1344936541293403,8,Rent,Business,1756,8,2,11.0,0.2999634508814911,0,0,CA,37,Bachelor's,Single,0,35,0
1848,2020-08-29,6738,0.09189115390190222,60,563,82821,0.5842156379462349,1,Own,Debt Consolidation,718,10,28,34.0,0.5791405007134393,0,0,FL,47,High School,Single,4,124,0
1849,2020-01-02,33402,0.13325255613758147,24,846,32204,0.5435843441472955,3,Mortgage,Credit Card Refinancing,742,13,11,51.0,0.9402191043158505,0,0,FL,33,Master's,Widowed,3,112,0
1850,2020-08-12,6793,0.12131426519016382,24,844,27394,0.22961274357257913,8,Mortgage,Home Improvement,122,10,8,13.0,0.7193225538047202,0,0,CA,44,Bachelor's,Single,2,207,0
1851,2022-03-11,38291,0.23234517538255517,12,768,84814,0.16116928798107064,14,Mortgage,Credit Card Refinancing,1780,2,17,47.0,0.0623255023840773,0,0,MI,47,Bachelor's,Single,2,215,0
1852,2021-08-11,6571,0.05805778914690843,36,827,53593,0.5712014323784951,12,Rent,Debt Consolidation,1450,3,11,17.0,0.37873714726043883,0,0,OH,62,Bachelor's,Married,1,102,0
1853,2020-04-25,32331,0.15244294153541033,12,683,193036,0.3305708889403499,19,Rent,Business,1277,14,13,9.0,0.0857727560872884,0,0,NY,34,PhD,Married,3,177,0
1854,2022-07-06,17209,0.1860958925048748,12,760,135064,0.25558348238571793,7,Rent,Other,718,8,18,54.0,0.8613175961991741,0,0,NC,44,Master's,Divorced,3,130,0
1855,2023-01-31,49014,0.23633959473623378,36,767,73365,0.34517901758259373,18,Mortgage,Other,1269,3,14,14.0,0.6216627012036154,0,0,OH,52,High School,Married,2,194,0
1856,2020-07-12,26394,0.17407425042474423,24,668,151515,0.4863720722732061,18,Rent,Business,351,1,13,41.0,0.9563817448338857,0,0,OH,57,Master's,Single,1,147,0
1857,2023-04-04,44148,0.21075104720235255,36,758,179252,0.18419264915152725,15,Mortgage,Debt Consolidation,401,9,16,32.0,0.019756329185807164,0,0,CA,48,Associate's,Married,3,197,0
1858,2022-05-20,26682,0.06674498756906969,48,726,199863,0.48374791675465356,10,Rent,Business,1193,8,15,18.0,0.42308736985390427,1,0,NC,57,Bachelor's,Widowed,2,132,0
1859,2020-03-30,3224,0.1271879021873855,48,532,194737,0.47472339396693275,9,Mortgage,Debt Consolidation,1666,4,20,33.0,0.10436409954439474,0,0,MI,68,Associate's,Divorced,1,220,0
1860,2020-05-01,42157,0.1247894268958135,48,713,123700,0.36967410242043985,7,Own,Credit Card Refinancing,1216,8,20,44.0,0.35048782261991274,0,0,NC,63,Master's,Married,1,82,0
1861,2020-05-22,49695,0.22725764329114354,60,549,117077,0.5329211443747909,0,Rent,Home Improvement,1772,14,27,24.0,0.161886823356587,0,0,NY,44,High School,Divorced,2,104,0
1862,2022-09-20,45452,0.080274234252655,24,709,154537,0.16607168908493028,9,Mortgage,Debt Consolidation,262,5,15,15.0,0.3287937599934202,0,0,MI,59,Associate's,Divorced,1,41,0
1863,2020-04-15,44408,0.08037723446732606,24,528,88247,0.3977395033328366,17,Own,Other,1204,3,19,7.0,0.819262004722029,0,0,NC,24,Associate's,Divorced,1,56,0
1864,2022-06-05,33441,0.1157116299771597,60,538,176270,0.3246715262509108,2,Own,Other,1951,1,27,34.0,0.16069932648270358,0,0,NY,51,PhD,Widowed,0,55,0
1865,2021-03-03,42430,0.060893209473367516,12,846,74740,0.3111460564179158,10,Rent,Home Improvement,1711,13,6,20.0,0.47366475695218824,0,0,NY,53,Master's,Single,1,159,0
1866,2023-08-21,40129,0.08649160813049801,48,599,173560,0.22628053563476272,17,Mortgage,Debt Consolidation,1186,10,21,18.0,0.9215831340605264,0,0,GA,36,Associate's,Widowed,3,127,0
1867,2020-11-12,35716,0.24304192770914704,48,672,189587,0.286139828404954,2,Rent,Home Improvement,711,5,7,45.0,0.9987792878543064,0,0,TX,59,Master's,Divorced,1,150,0
1868,2021-09-26,45859,0.13563678797343456,12,516,47898,0.15407537801183288,7,Own,Credit Card Refinancing,1559,11,19,10.0,0.2506411181750833,0,0,TX,32,High School,Married,3,75,0
1869,2020-01-09,27586,0.1764038416844873,36,555,152991,0.2257994848824126,13,Rent,Home Improvement,1171,6,15,43.0,0.9355681707661002,0,0,OH,23,Associate's,Married,2,176,0
1870,2022-02-12,45760,0.1952222518689274,36,725,82613,0.2359825538890413,5,Mortgage,Credit Card Refinancing,544,4,5,10.0,0.2613886808010255,0,0,MI,47,High School,Widowed,1,80,0
1871,2023-01-01,24478,0.1233922814014401,24,545,116707,0.4603339337300697,14,Own,Other,173,7,29,59.0,0.41352849898359334,0,0,PA,55,Associate's,Married,2,128,0
1872,2023-10-14,7318,0.0794454148821034,60,566,131777,0.12427521360443158,13,Rent,Credit Card Refinancing,925,3,24,10.0,0.8779236122333274,0,0,OH,22,Bachelor's,Divorced,4,132,0
1873,2020-08-10,29694,0.09131620324435617,24,696,67003,0.4255961540754304,6,Rent,Debt Consolidation,1827,7,2,21.0,0.7861761049242482,0,0,PA,32,PhD,Divorced,1,149,0
